Timestamp,Elapsed,ch0_setV,ch0_monV,ch0_setI,ch0_monI,ch0_status,ch1_setV,ch1_monV,ch1_setI,ch1_monI,ch1_status,ch2_setV,ch2_monV,ch2_setI,ch2_monI,ch2_status,ch3_setV,ch3_monV,ch3_setI,ch3_monI,ch3_status,ch4_setV,ch4_monV,ch4_setI,ch4_monI,ch4_status,ch5_setV,ch5_monV,ch5_setI,ch5_monI,ch5_status
2026-03-27 12:19:24,0.16,0.0,4.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1
2026-03-27 12:19:25,0.92,0.0,4.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1
2026-03-27 12:19:26,1.7,0.0,4.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1
2026-03-27 12:19:27,2.53,0.0,4.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1
2026-03-27 12:19:27,3.26,0.0,4.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1
2026-03-27 12:19:28,4.0,0.0,4.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1
2026-03-27 12:19:29,4.76,0.0,4.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1
2026-03-27 12:19:30,5.49,0.0,4.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1
2026-03-27 12:19:30,6.22,0.0,4.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1
2026-03-27 12:19:31,6.95,0.0,4.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1
2026-03-27 12:19:32,7.7,0.0,4.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1
2026-03-27 12:19:33,8.43,0.0,4.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1
2026-03-27 12:19:33,9.19,0.0,4.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1
2026-03-27 12:19:34,9.92,0.0,4.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1
2026-03-27 12:19:35,10.66,0.0,4.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1
2026-03-27 12:19:35,11.18,0.0,4.0,20.0,0.0,1,0.0,0.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,1.0,20.0,0.0,1,0.0,2.0,20.0,0.0,1
2026-03-27 12:19:36,0.22,400.0,4.0,20.0,0.0,1,400.0,0.0,20.0,0.0,1,400.0,2.0,20.0,0.0,1,400.0,1.0,20.0,0.0,1,400.0,1.0,20.0,0.0,1,400.0,2.0,20.0,0.0,1
2026-03-27 12:19:37,1.39,400.0,9.0,20.0,0.0,1,400.0,6.0,20.0,0.0,1,400.0,7.0,20.0,0.0,1,400.0,6.0,20.0,0.0,1,400.0,6.0,20.0,0.0,1,400.0,7.0,20.0,0.0,1
2026-03-27 12:19:38,2.57,400.0,21.0,20.0,0.0,1,400.0,18.0,20.0,0.0,1,400.0,20.0,20.0,0.0,1,400.0,18.0,20.0,0.0,1,400.0,18.0,20.0,0.0,1,400.0,20.0,20.0,0.0,1
2026-03-27 12:19:39,3.73,400.0,27.0,20.0,0.0,1,400.0,24.0,20.0,0.0,1,400.0,26.0,20.0,0.0,1,400.0,25.0,20.0,0.0,1,400.0,24.0,20.0,0.0,1,400.0,26.0,20.0,0.0,1
2026-03-27 12:19:40,4.91,400.0,40.0,20.0,0.0,1,400.0,37.0,20.0,0.0,1,400.0,38.0,20.0,0.0,1,400.0,37.0,20.0,0.0,1,400.0,36.0,20.0,0.0,1,400.0,38.0,20.0,0.0,1
2026-03-27 12:19:41,6.08,400.0,52.0,20.0,0.0,1,400.0,49.0,20.0,0.0,1,400.0,50.0,20.0,0.0,1,400.0,49.0,20.0,0.0,1,400.0,49.0,20.0,0.0,1,400.0,50.0,20.0,0.0,1
2026-03-27 12:19:43,7.26,400.0,58.0,20.0,0.0,1,400.0,55.0,20.0,0.0,1,400.0,56.0,20.0,0.0,1,400.0,55.0,20.0,0.0,1,400.0,55.0,20.0,0.0,1,400.0,57.0,20.0,0.0,1
2026-03-27 12:19:44,8.42,400.0,71.0,20.0,0.0,1,400.0,67.0,20.0,0.0,1,400.0,69.0,20.0,0.0,1,400.0,67.0,20.0,0.0,1,400.0,67.0,20.0,0.0,1,400.0,69.0,20.0,0.0,1
2026-03-27 12:19:45,9.63,400.0,82.0,20.0,0.0,1,400.0,80.0,20.0,0.0,1,400.0,81.0,20.0,0.0,1,400.0,80.0,20.0,0.0,1,400.0,80.0,20.0,0.0,1,400.0,82.0,20.0,0.0,1
2026-03-27 12:19:46,10.8,400.0,89.0,20.0,0.0,1,400.0,86.0,20.0,0.0,1,400.0,88.0,20.0,0.0,1,400.0,86.0,20.0,0.0,1,400.0,86.0,20.0,0.0,1,400.0,88.0,20.0,0.0,1
2026-03-27 12:19:47,11.96,400.0,107.0,20.0,0.0,1,400.0,105.0,20.0,0.0,1,400.0,106.0,20.0,0.0,1,400.0,105.0,20.0,0.0,1,400.0,104.0,20.0,0.0,1,400.0,106.0,20.0,0.0,1
2026-03-27 12:19:48,13.14,400.0,120.0,20.0,0.0,1,400.0,116.0,20.0,0.0,1,400.0,119.0,20.0,0.0,1,400.0,117.0,20.0,0.0,1,400.0,116.0,20.0,0.0,1,400.0,119.0,20.0,0.0,1
2026-03-27 12:19:50,14.32,400.0,132.0,20.0,0.0,1,400.0,130.0,20.0,0.0,1,400.0,131.0,20.0,0.0,1,400.0,129.0,20.0,0.0,1,400.0,129.0,20.0,0.0,1,400.0,130.0,20.0,0.0,1
2026-03-27 12:19:51,15.48,400.0,138.0,20.0,0.0,1,400.0,136.0,20.0,0.0,1,400.0,137.0,20.0,0.0,1,400.0,136.0,20.0,0.0,1,400.0,135.0,20.0,0.0,1,400.0,137.0,20.0,0.0,1
2026-03-27 12:19:52,16.64,400.0,150.0,20.0,0.0,1,400.0,149.0,20.0,0.0,1,400.0,149.0,20.0,0.0,1,400.0,147.0,20.0,0.0,1,400.0,148.0,20.0,0.0,1,400.0,149.0,20.0,0.0,1
2026-03-27 12:19:53,17.84,400.0,163.0,20.0,0.0,1,400.0,160.0,20.0,0.0,1,400.0,161.0,20.0,0.0,1,400.0,160.0,20.0,0.0,1,400.0,160.0,20.0,0.0,1,400.0,162.0,20.0,0.0,1
2026-03-27 12:19:54,19.01,400.0,169.0,20.0,0.0,1,400.0,167.0,20.0,0.0,1,400.0,167.0,20.0,0.0,1,400.0,166.0,20.0,0.0,1,400.0,166.0,20.0,0.0,1,400.0,168.0,20.0,0.0,1
2026-03-27 12:19:55,20.17,400.0,187.0,20.0,0.0,1,400.0,185.0,20.0,0.0,1,400.0,185.0,20.0,0.0,1,400.0,185.0,20.0,0.0,1,400.0,184.0,20.0,0.0,1,400.0,187.0,20.0,0.0,1
2026-03-27 12:19:57,21.33,400.0,199.0,20.0,0.0,1,400.0,197.0,20.0,0.0,1,400.0,197.0,20.0,0.0,1,400.0,197.0,20.0,0.0,1,400.0,196.0,20.0,0.0,1,400.0,198.0,20.0,0.0,1
2026-03-27 12:19:58,22.51,400.0,212.0,20.0,0.0,1,400.0,210.0,20.0,0.0,1,400.0,210.0,20.0,0.0,1,400.0,209.0,20.0,0.0,1,400.0,209.0,20.0,0.0,1,400.0,211.0,20.0,0.0,1
2026-03-27 12:19:59,23.67,400.0,218.0,20.0,0.0,1,400.0,217.0,20.0,0.0,1,400.0,216.0,20.0,0.0,1,400.0,215.0,20.0,0.0,1,400.0,215.0,20.0,0.0,1,400.0,217.0,20.0,0.0,1
2026-03-27 12:20:00,24.84,400.0,230.0,20.0,0.0,1,400.0,229.0,20.0,0.0,1,400.0,228.0,20.0,0.0,1,400.0,228.0,20.0,0.0,1,400.0,227.0,20.0,0.0,1,400.0,229.0,20.0,0.0,1
2026-03-27 12:20:01,26.01,400.0,242.0,20.0,0.0,1,400.0,241.0,20.0,0.0,1,400.0,241.0,20.0,0.0,1,400.0,241.0,20.0,0.0,1,400.0,240.0,20.0,0.0,1,400.0,242.0,20.0,0.0,1
2026-03-27 12:20:02,27.18,400.0,249.0,20.0,0.0,1,400.0,248.0,20.0,0.0,1,400.0,247.0,20.0,0.0,1,400.0,245.0,20.0,0.0,1,400.0,245.0,20.0,0.0,1,400.0,248.0,20.0,0.0,1
2026-03-27 12:20:04,28.34,400.0,260.0,20.0,0.0,1,400.0,260.0,20.0,0.0,1,400.0,259.0,20.0,0.0,1,400.0,259.0,20.0,0.0,1,400.0,259.0,20.0,0.0,1,400.0,261.0,20.0,0.0,1
2026-03-27 12:20:05,29.51,400.0,279.0,20.0,0.0,1,400.0,279.0,20.0,0.0,1,400.0,277.0,20.0,0.0,1,400.0,277.0,20.0,0.0,1,400.0,277.0,20.0,0.0,1,400.0,279.0,20.0,0.0,1
2026-03-27 12:20:06,30.68,400.0,284.0,20.0,0.0,1,400.0,285.0,20.0,0.0,1,400.0,285.0,20.0,0.0,1,400.0,284.0,20.0,0.0,1,400.0,284.0,20.0,0.0,1,400.0,285.0,20.0,0.0,1
2026-03-27 12:20:07,31.84,400.0,297.0,20.0,0.0,1,400.0,297.0,20.0,0.0,1,400.0,297.0,20.0,0.0,1,400.0,294.0,20.0,0.0,1,400.0,295.0,20.0,0.0,1,400.0,296.0,20.0,0.0,1
